0, -0.000816413, -0.00243618, -0.00432493, -0.00944909, -0.010395, -0.00856808, -0.0284304, -0.0483218, -0.0543186, -0.065183, -0.0588321, -0.0774846, -0.0901065, -0.109373, -0.113862, -0.0973595, -0.122819, -0.143205, -0.13538, -0.140173, -0.154707, -0.156996, -0.185237, -0.195636, -0.184572, -0.191201, -0.22839, -0.277927, -0.29535, -0.30094, -0.307317, -0.312021, -0.313985, -0.311634, -0.320305, -0.325196, -0.322392, -0.325556, -0.336084, -0.355817, -0.371917, -0.388515, -0.394326, -0.412209, -0.431916, -0.427997, -0.446733, -0.454469, -0.462967, -0.475019, -0.474065, -0.494736, -0.503672, -0.496273, -0.509571, -0.505283, -0.518604, -0.544795, -0.581301, -0.581382, -0.615892, -0.622345, -0.639301, -0.632687, -0.638955, -0.668353, -0.670954, -0.681325, -0.693139, -0.718438, -0.741116, -0.753482, -0.737541, -0.74169, -0.743912, -0.736444, -0.726563, -0.746401, -0.754841, -0.755617, -0.767566, -0.771178, -0.759381, -0.774158, -0.778391, -0.773527, -0.778356, -0.796998, -0.775488, -0.770181, -0.805589, -0.809897, -0.812971, -0.819229, -0.81344, -0.836355, -0.840695, -0.870101, -0.877482, -0.88255, -0.884084, -0.910363, -0.92796, -0.935851, -0.956796, -0.979167, -0.996754, -0.971543, -0.990985, -0.987062, -1.00349, -0.999047, -0.994677, -1.00518, -1.00614, -0.986938, -0.974142, -0.983716, -1.00435, -1.03721, -1.05543, -1.08125, -1.09119, -1.10187, -1.11095, -1.10505, -1.11388, -1.13486, -1.14124, -1.13757, -1.16374, -1.16435, -1.15716, -1.15892, -1.18346, -1.1838, -1.17855, -1.19639, -1.21814, -1.22057, -1.24128, -1.24829, -1.25051, -1.24924, -1.27245, -1.25417, -1.25189, -1.27158, -1.26618, -1.28361, -1.28911, -1.30009, -1.31144, -1.32853, -1.32942, -1.33332, -1.34258, -1.3401, -1.33491, -1.34163, -1.36442, -1.35946, -1.37735, -1.36933, -1.39025, -1.41139, -1.38228, -1.39516, -1.38032, -1.37655, -1.4059, -1.42458, -1.44957, -1.46123, -1.45894, -1.48496, -1.471, -1.50073, -1.53197, -1.525, -1.54186, -1.54699, -1.53747, -1.54192, -1.54026, -1.55163, -1.55637, -1.5637, -1.58663, -1.60206, -1.58111, -1.59896, -1.6075, -1.6181, -1.61177, -1.62916, -1.65456, -1.66154, -1.663, -1.65549, -1.66804, -1.6613, -1.68307, -1.70654, -1.70498, -1.70434, -1.70772, -1.75296, -1.74486, -1.74577, -1.75004, -1.76701, -1.78179, -1.76569, -1.76705, -1.78071, -1.78362, -1.80439, -1.80218, -1.82048, -1.82362, -1.82313, -1.84314, -1.8636, -1.82873, -1.84702, -1.84289, -1.86608, -1.87813, -1.89291, -1.90847, -1.91412, -1.9207, -1.9217, -1.92021, -1.9048, -1.91935, -1.91287, -1.91358, -1.91991, -1.90379, -1.90504, -1.93534, -1.95037, -1.95765, -1.95653, -1.99302, -2.00162, -2.02429, -2.01379, -2.03257, -2.04189, -2.03333, -2.02469, -2.02376, -2.04013, -2.03204, -2.04628, -2.04909, -2.06509, -2.06332, -2.07191, -2.07789, -2.08326, -2.09104, -2.10805, -2.11671, -2.11556, -2.09877, -2.12936, -2.12869, -2.12418, -2.14416, -2.15087, -2.16396, -2.18763, -2.1818, -2.18315, -2.20152, -2.18447, -2.1924, -2.18251, -2.16186, -2.1598, -2.17795, -2.19727, -2.22762, -2.21205, -2.2112, -2.2183, -2.23585, -2.24557, -2.25672, -2.27263, -2.28487, -2.28871, -2.28468, -2.28965, -2.30159, -2.29127, -2.3132, -2.32767, -2.32215, -2.33531, -2.30624, -2.29217, -2.31711, -2.32847, -2.35807, -2.36407, -2.39889, -2.40518, -2.38591, -2.41164, -2.40979, -2.4165, -2.42947, -2.42979, -2.43856, -2.44826, -2.45859, -2.46086, -2.45216, -2.47278, -2.48916, -2.4755, -2.46435, -2.47539, -2.46647, -2.47023, -2.46023, -2.45773, -2.48825, -2.50159, -2.50003, -2.51272, -2.52442, -2.4999, -2.49703, -2.51732, -2.52313, -2.54997, -2.55511, -2.56338, -2.57531, -2.57978, -2.57935, -2.56855, -2.59973, -2.60374, -2.60707, -2.63823, -2.61201, -2.60289, -2.60884, -2.60974, -2.62969, -2.61967, -2.63831, -2.63929, -2.63341, -2.64465, -2.65652, -2.66525, -2.67035, -2.67679, -2.67443, -2.67868, -2.68492, -2.68668, -2.67452, -2.69157, -2.68721, -2.72333, -2.7204, -2.75366, -2.74629, -2.75743, -2.75706, -2.78983, -2.78004, -2.76458, -2.77075, -2.76116, -2.76961, -2.79509, -2.79078, -2.79358, -2.79611, -2.81343, -2.79866, -2.7898, -2.78267, -2.80339, -2.80683, -2.80952, -2.81595, -2.80538, -2.81808, -2.80274, -2.79807, -2.79832, -2.81628, -2.83104, -2.82577, -2.83114, -2.83597, -2.844, -2.85736, -2.84672, -2.85776, -2.85652, -2.84963, -2.88285, -2.87998, -2.89735, -2.93077, -2.9261, -2.93309, -2.94448, -2.95236, -2.93654, -2.94473, -2.96364, -2.96648, -2.96243, -2.95118, -2.96664, -2.96288, -2.97302, -2.98348, -2.97849, -2.99366, -3.02353, -2.99671, -2.99376, -3.00785, -2.99965, -3.00529, -3.00996, -3.01916, -3.03854, -3.04781, -3.04398, -3.04108, -3.04539, -3.05437, -3.073, -3.0731, -3.08386, -3.07674, -3.08027, -3.08607, -3.09923, -3.11905, -3.12607, -3.12031, -3.13266, -3.12598, -3.11496, -3.12071, -3.11688, -3.10973, -3.11531, -3.12695, -3.12899, -3.14584, -3.14634, -3.14083, -3.13939, -3.19449, -3.18785, -3.19967, -3.19087, -3.1896, -3.16116, -3.16672, -3.17098, -3.1741, -3.17692, -3.18274, -3.20241, -3.20286, -3.20063, -3.2093, -3.23682, -3.23346, -3.23455, -3.24072, -3.2555, -3.24985, -3.2639, -3.26778, -3.24723, -3.28021, -3.26579, -3.28134, -3.28045, -3.28831, -3.27943, -3.29018, -3.28941, -3.3014, -3.30193, -3.29955, -3.30851, -3.3251, -3.29476, -3.29457, -3.30465, -3.33015, -3.31854, -3.29926, -3.3078, -3.31078, -3.34633, -3.36181, -3.37598, -3.36489, -3.37897, -3.38754, -3.37939, -3.3656, -3.36498, -3.37937, -3.3782, -3.37438, -3.38049, -3.37824, -3.38766, -3.40178, -3.38451, -3.38312, -3.37297, -3.38872, -3.38889, -3.40143, -3.40229, -3.41576, -3.423, -3.46894, -3.49166, -3.49114, -3.50808, -3.52008, -3.51997, -3.51453, -3.50774, -3.52927, -3.51991, -3.52738, -3.52444, -3.51975, -3.48954, -3.50971, -3.50997, -3.50143, -3.48346, -3.48752, -3.51273, -3.53425, -3.54499, -3.54547, -3.54666, -3.52865, -3.51317, -3.52444, -3.52931, -3.53945, -3.53244, -3.54204, -3.5565, -3.57011, -3.56209, -3.5699, -3.56946, -3.55478, -3.57131, -3.59493, -3.59406, -3.59825, -3.57196, -3.58439, -3.58178, -3.5704, -3.5666, -3.58311, -3.57767, -3.59767, -3.62282, -3.618, -3.60868, -3.59137, -3.5771, -3.58147, -3.57992, -3.59684, -3.6099, -3.62963, -3.61852, -3.62543, -3.63714, -3.62927, -3.65644, -3.63471, -3.64213, -3.65393, -3.65272, -3.65224, -3.67828, -3.6545, -3.66231, -3.66783, -3.66172, -3.6833, -3.66584, -3.68156, -3.69612, -3.69702, -3.69872, -3.71992, -3.70785, -3.70524, -3.69374, -3.68672, -3.70337, -3.70442, -3.70754, -3.7089, -3.72218, -3.71415, -3.71592, -3.73495, -3.7575, -3.75849, -3.75132, -3.74303, -3.77025, -3.76121, -3.74219, -3.75199, -3.73871, -3.73576, -3.74064, -3.71314, -3.73084, -3.75712, -3.76196, -3.7746, -3.78733, -3.81069, -3.78848, -3.76842, -3.7899, -3.80138, -3.78897, -3.79045, -3.78316, -3.77825, -3.7715, -3.78737, -3.79873, -3.77476, -3.77693, -3.79804, -3.79479, -3.76759, -3.7718, -3.79862, -3.79156, -3.79789, -3.79566, -3.82478, -3.81215, -3.83758, -3.83721, -3.8441, -3.84366, -3.87517, -3.85549, -3.85664, -3.86433, -3.84949, -3.8412, -3.84618, -3.8398, -3.84657, -3.86215, -3.86387, -3.85957, -3.86339, -3.83926, -3.85763, -3.87558, -3.87012, -3.88291, -3.88827, -3.9094, -3.91748, -3.90232, -3.92521, -3.89097, -3.89547, -3.91656, -3.92161, -3.92613, -3.92902, -3.93564, -3.94851, -3.95893, -3.961, -3.96551, -3.99492, -3.97978, -3.99829, -3.96822, -3.96645, -3.96657, -3.99433, -4.00461, -4.00916, -3.99665, -4.00637, -4.01021, -4.02396, -4.01433, -4.02618, -4.0245, -4.00777, -3.99915, -3.98294, -3.97559, -4.00537, -4.01695, -4.00402, -4.01215, -4.02185, -4.01199, -4.01545, -4.01318, -4.01528, -4.02768, -4.0341, -4.04914, -4.04373, -4.03631, -4.061, -4.05811, -4.05021, -4.05824, -4.07605, -4.08111, -4.06545, -4.05236, -4.05137, -4.03648, -4.06593, -4.07252, -4.09378, -4.09249, -4.06405, -4.07578, -4.08223, -4.09317, -4.10126, -4.11247, -4.11275, -4.10273, -4.09601, -4.09834, -4.10204, -4.1305, -4.14868, -4.13013, -4.12, -4.11931, -4.11561, -4.12146, -4.12594, -4.12608, -4.10677, -4.0839, -4.09858, -4.12112, -4.12325, -4.1311, -4.13964, -4.11486, -4.14058, -4.13469, -4.13252, -4.16182, -4.14221, -4.16177, -4.15876, -4.14202, -4.15985, -4.15353, -4.16146, -4.16894, -4.17884, -4.19357, -4.18071, -4.16055, -4.16899, -4.16937, -4.19848, -4.20005, -4.19745, -4.20451, -4.22184, -4.22221, -4.24079, -4.23939, -4.24339, -4.26897, -4.27437, -4.27273, -4.26625, -4.25664, -4.24841, -4.2271, -4.21915, -4.24475, -4.22964, -4.21661, -4.22758, -4.24267, -4.26398, -4.25862, -4.22566, -4.23443, -4.22325, -4.2124, -4.22421, -4.22539, -4.23147, -4.2393, -4.24931, -4.2493, -4.24757, -4.24993, -4.23939, -4.24727, -4.23726, -4.2496, -4.25519, -4.23582, -4.25901, -4.24269, -4.23148, -4.23967, -4.24259, -4.24746, -4.23602, -4.23824, -4.22745, -4.24244, -4.24715, -4.26359, -4.26028, -4.25821, -4.26831, -4.27603, -4.29283, -4.29658, -4.30858, -4.29607, -4.30307, -4.29925, -4.28316, -4.27484, -4.27014, -4.27644, -4.27999, -4.29342, -4.30444, -4.29734, -4.29318, -4.30224, -4.3237, -4.32895, -4.32095, -4.32927, -4.35117, -4.37592, -4.37792, -4.37759, -4.36323, -4.36447, -4.35624, -4.34753, -4.34115, -4.33077, -4.35133, -4.35498, -4.34213, -4.35142, -4.34219, -4.33019, -4.33893, -4.35045, -4.36415, -4.37599, -4.3705, -4.38073, -4.3792, -4.3871, -4.38227, -4.38093, -4.39881, -4.38206, -4.38597, -4.41263, -4.40396, -4.42033, -4.42847, -4.44637, -4.44247, -4.4607, -4.43809, -4.42323, -4.43344, -4.40288, -4.40283, -4.42001, -4.43646, -4.44635, -4.46112, -4.47419, -4.45517, -4.44537, -4.45995, -4.45473, -4.46451, -4.46697, -4.44718, -4.4212, -4.42099, -4.39971, -4.40756, -4.41121, -4.41159, -4.40991, -4.41933, -4.43493, -4.44681, -4.43838, -4.44888, -4.44709, -4.42234, -4.41319, -4.42939, -4.43324, -4.42959, -4.42505, -4.40819, -4.41922, -4.43846, -4.43856, -4.4391, -4.43564, -4.458, -4.46619, -4.47532, -4.49392, -4.50473, -4.50894, -4.5295, -4.51941, -4.51613, -4.51596, -4.5087, -4.49832, -4.49979, -4.50635, -4.51114, -4.51803, -4.53201, -4.53161, -4.55853, -4.54758, -4.55688, -4.56185, -4.54441, -4.5308, -4.51211, -4.50359, -4.52316, -4.52715, -4.5207, -4.51965, -4.53296, -4.53876, -4.55351, -4.58071, -4.58437, -4.59594, -4.57498, -4.58083, -4.60307, -4.64479, -4.63572, -4.64861, -4.60996, -4.58794, -4.5839, -4.56315, -4.57045, -4.56486, -4.56285, -4.54718, -4.56509, -4.55346, -4.57791, -4.57153, -4.55779, -4.53797, -4.5415, -4.57049, -4.56642, -4.59018, -4.59589, -4.61378, -4.61307, -4.62283, -4.64188, -4.61755, -4.61329, -4.63841, -4.61247, -4.60276, -4.609, -4.61398, -4.6251, -4.62179, -4.63171, -4.64811, -4.62982, -4.60899, -4.60118, -4.59439, -4.59076, -4.60742, -4.62669, -4.62566, -4.61037, -4.60869, -4.61343, -4.63285, -4.62473, -4.60844, -4.62519, -4.62931, -4.62661, -4.6189, -4.62549, -4.6232, -4.60713, -4.6142, -4.61644, -4.61648, -4.65397, -4.65993, -4.663, -4.66167, -4.6692, -4.67091, -4.66554, -4.6719, -4.66439, -4.67213, -4.67405, -4.68141, -4.68157, -4.65567, -4.66641, -4.6798, -4.66938, -4.64443, -4.63916, -4.6395, -4.65215, -4.66589, -4.67023, -4.67772, -4.643, -4.65038, -4.64822, -4.65443, -4.65287, -4.66947, -4.67261, -4.68448, -4.70804, -4.72826, -4.70385, -4.71099, -4.71539, -4.73179, -4.71639, -4.69263, -4.70798, -4.69668, -4.68509, -4.67883, -4.67755, -4.68314, -4.6918, -4.6893, -4.68746, -4.70845, -4.72761, -4.70871, -4.68913, -4.69689, -4.69601, -4.68915, -4.70152, -4.69705, -4.68205, -4.68674, -4.70797, -4.6932, -4.70927, -4.7185, -4.70179, -4.70495, -4.7352, -4.73402, -4.73682, -4.74936, -4.75771, -4.76695, -4.75398, -4.74124, -4.72783, -4.74206, -4.74951, -4.74068, -4.74, -4.73922, -4.74452, -4.72542, -4.7274, -4.74899, -4.74896, -4.75887, -4.76845, -4.77242, -4.76951, -4.74742, -4.7367, -4.75572, -4.76544, -4.77968, -4.79754, -4.82102, -4.80825, -4.80912, -4.80018, -4.81128, -4.78948, -4.78842, -4.78448, -4.78248, -4.75686, -4.76432, -4.768, -4.77851, -4.76906, -4.78805, -4.77988, -4.80529, -4.82278, -4.81416, -4.8161, -4.84333, -4.81985, -4.81304, -4.79884, -4.76413, -4.76126, -4.76712, -4.80429, -4.79475, -4.80928, -4.83101, -4.82411, -4.83308, -4.8403, -4.83885, -4.83402, -4.81543, -4.80423, -4.78174, -4.77883, -4.79233, -4.78704, -4.7892, -4.77451, -4.76643, -4.77949, -4.78833, -4.77179, -4.79226, -4.80721, -4.82905, -4.84124, -4.85269, -4.85398, -4.87211, -4.85971, -4.85146, -4.84667, -4.83425, -4.82547, -4.82373, -4.824, -4.83812, -4.83333, -4.82352, -4.8393, -4.86607, -4.85314, -4.84365, -4.82919, -4.84744, -4.84755, -4.88418, -4.86295, -4.85161, -4.84618, -4.84109, -4.82818, -4.81994, -4.81604, -4.83889, -4.82917, -4.83345, -4.80305, -4.8209, -4.82197, -4.83536, -4.8295, -4.83997, -4.81594, -4.81271, -4.81315, -4.83447, -4.83328, -4.82758, -4.82817, -4.82052, -4.81224, -4.81989, -4.80319, -4.82206, -4.80215, -4.83067, -4.82942, -4.83474, -4.83442, -4.851, -4.84246, -4.85664, -4.86828, -4.87069, -4.88425, -4.90295, -4.89605, -4.89884, -4.89545, -4.89795, -4.90775, -4.90435, -4.90389, -4.92854, -4.9287, -4.91723, -4.89352, -4.87962, -4.89479, -4.91096, -4.92216, -4.91515, -4.89156, -4.88025, -4.88212, -4.88251, -4.87366, -4.8689, -4.86484, -4.85635, -4.87836, -4.88181, -4.89048, -4.8923, -4.88902, -4.90744, -4.90512, -4.90541, -4.90437, -4.90191, -4.91509, -4.90094, -4.91213, -4.90697, -4.90199, -4.91261, -4.8874, -4.89123, -4.91432, -4.91474, -4.91444, -4.90846, -4.90396, -4.89226, -4.89466, -4.88575, -4.87386, -4.87591, -4.88246, -4.89694, -4.89051, -4.90909, -4.90799, -4.89361, -4.91053, -4.92269, -4.93159, -4.9124, -4.92976, -4.93223, -4.94257, -4.92975, -4.93148, -4.93815, -4.94086, -4.95302, -4.96034, -4.94346, -4.94298, -4.93876, -4.92502, -4.91373, -4.91333, -4.91857, -4.92072, -4.91938, -4.92188, -4.94216, -4.94585, -4.95612, -4.96591, -4.94866, -4.94741, -4.9251, -4.90382, -4.90403, -4.92056, -4.92638, -4.92951, -4.94406, -4.95287, -4.96688, -4.97635, -4.96766, -4.94281, -4.96024, -4.9442, -4.94172, -4.94584, -4.93545, -4.93578, -4.93017, -4.91594, -4.92874, -4.93885, -4.9314, -4.96014, -4.9462, -4.94432, -4.95711, -4.96328, -4.9662, -4.96892, -4.9809, -4.96864, -4.9786, -4.9904, -4.98094, -4.99674, -5.00937, -5.01528, -5.00579, -5.00762, -5.03203, -5.0093, -5.01082, -5.01658, -5.00864, -5.00826, -5.01813, -4.99547, -5.01648, -5.02689, -5.016, -5.01817, -5.00661, -5.0136, -4.99787, -5.01084, -5.0214, -5.0087, -5.00355, -4.99492, -4.99068, -4.96964, -4.99225, -4.98707, -4.98373, -4.99605, -4.99009, -5.00274, -5.01431, -5.02513, -5.02984, -5.04077, -5.02425, -5.01224, -5.01677, -5.00253, -5.00461, -5.03111, -5.03739, -5.02995, -5.02693, -5.03964, -5.02091, -4.99237, -5.01162, -5.01541, -5.00989, -5.01895, -5.02033, -5.02025, -5.01933, -5.02049, -5.03104, -5.0174, -5.01917, -5.01197, -5.04056, -5.048, -5.0258, -5.05852, -5.06964, -5.06734, -5.07435, -5.06665, -5.06085, -5.07139, -5.07534, -5.06325, -5.05314, -5.03275, -5.0333, -5.04711, -5.0808, -5.06881, -5.07123, -5.08437, -5.09909, -5.09316, -5.07763, -5.06089, -5.03611, -5.05215, -5.08181, -5.06183, -5.04895, -5.04899, -5.0612, -5.05149, -5.07156, -5.05958, -5.07334, -5.0776, -5.07906, -5.08059, -5.07456, -5.06397, -5.09473, -5.07706, -5.07549, -5.11546, -5.0687, -5.05572, -5.05835, -5.06461, -5.06311, -5.06739, -5.08282, -5.07934, -5.06058, -5.08058, -5.09063, -5.0885, -5.07211, -5.06758, -5.07143, -5.06573, -5.08275, -5.07696, -5.0732, -5.09156, -5.06113, -5.06778, -5.08407, -5.09611, -5.10026, -5.10545, -5.10434, -5.11408, -5.12255, -5.12607, -5.09972, -5.10317, -5.09067, -5.09493, -5.09623, -5.07409, -5.0787, -5.0804, -5.10674, -5.08235, -5.07617, -5.10086, -5.12037, -5.13716, -5.13519, -5.13775, -5.12143, -5.1401, -5.12963, -5.11833, -5.11084, -5.11127, -5.09865, -5.09878, -5.07164, -5.09635, -5.09333, -5.07923, -5.06288, -5.04399, -5.07064, -5.07211, -5.0876, -5.05899, -5.05527, -5.05517, -5.079, -5.07977, -5.08304, -5.0681, -5.07815, -5.1147, -5.13617, -5.15033, -5.16099, -5.16015, -5.14769, -5.14769, -5.11468, -5.08742, -5.0765, -5.07184, -5.0656, -5.05394, -5.0786, -5.09987, -5.11433, -5.11464, -5.10746, -5.10268, -5.10464, -5.09383, -5.0974, -5.0869, -5.08719, -5.10057, -5.12459, -5.11078, -5.10374, -5.08395, -5.09611, -5.08597, -5.0719, -5.05003, -5.05788, -5.05096, -5.08747, -5.0837, -5.10392, -5.10247, -5.10453, -5.14019, -5.11369, -5.13214, -5.14793, -5.14323, -5.13236, -5.14143, -5.14659, -5.14546, -5.14972, -5.17158, -5.17091, -5.14348, -5.13429, -5.1265, -5.15114, -5.16052, -5.14705, -5.13711, -5.1178, -5.10225, -5.09533, -5.10333, -5.1104, -5.09719, -5.09511, -5.09949, -5.11964, -5.13135, -5.1264, -5.11684, -5.11728, -5.13013, -5.15512, -5.17338, -5.181, -5.1708, -5.17043, -5.18739, -5.18784, -5.18641, -5.14809, -5.16091, -5.16798, -5.15335, -5.15629, -5.15689, -5.19625, -5.18976, -5.18754, -5.1973, -5.22318, -5.21935, -5.22263, -5.19639, -5.19046, -5.17839, -5.17581, -5.17987, -5.18346, -5.17865, -5.19421, -5.17793, -5.1687, -5.1713, -5.16975, -5.19355, -5.19683, -5.2068, -5.19901, -5.20977, -5.18795, -5.1691, -5.14457, -5.13284, -5.1461, -5.14346, -5.14984, -5.1565, -5.14659, -5.16371, -5.1447, -5.15491, -5.16354, -5.15886, -5.13228, -5.11797, -5.12468, -5.10101, -5.13813, -5.1415, -5.14214, -5.15885, -5.14286, -5.12953, -5.12465, -5.13026, -5.12052, -5.13452, -5.15409, -5.14471, -5.15961, -5.17417, -5.14898, -5.1642, -5.16059, -5.15785, -5.15453, -5.17596, -5.18744, -5.14137, -5.1413, -5.14009, -5.1501, -5.13064, -5.13539, -5.13313, -5.15144, -5.13442, -5.14543, -5.12591, -5.12416, -5.14991, -5.17005, -5.17484, -5.16569, -5.16338, -5.16219, -5.17937, -5.19455, -5.21721, -5.20738, -5.20264, -5.18708, -5.18596, -5.20464, -5.21652, -5.20984, -5.2052, -5.19179, -5.21547, -5.21903, -5.18735, -5.19093, -5.19566, -5.20601, -5.17527, -5.18599, -5.1799, -5.16179, -5.15424, -5.18164, -5.18344, -5.2021, -5.20097, -5.19362, -5.20984, -5.22584, -5.24172, -5.2321, -5.22282, -5.20976, -5.2091, -5.19975, -5.1794, -5.18143, -5.18166, -5.18122, -5.1796, -5.20643, -5.19857, -5.21083, -5.22427, -5.21883, -5.21732, -5.20591, -5.20021, -5.21148, -5.23335, -5.22285, -5.20376, -5.19911, -5.21029, -5.2203, -5.23368, -5.20444, -5.19778, -5.20278, -5.22717, -5.23134, -5.22199, -5.23637, -5.24257, -5.23933, -5.23861, -5.21033, -5.20691, -5.20895, -5.21432, -5.22463, -5.23984, -5.23657, -5.24238, -5.21293, -5.21418, -5.21216, -5.21488, -5.22175, -5.20103, -5.19132, -5.20144, -5.20202, -5.20669, -5.20154, -5.20312, -5.20355, -5.19956, -5.18562, -5.19388, -5.20277, -5.2055, -5.19398, -5.19654, -5.19965, -5.1792, -5.18702, -5.17745, -5.18339, -5.19141, -5.19397, -5.17597, -5.19029, -5.19509, -5.18456, -5.17643, -5.1928, -5.19722, -5.21602, -5.25102, -5.25066, -5.25379, -5.24126, -5.22713, -5.20892, -5.22296, -5.23593, -5.22212, -5.22051, -5.23062, -5.23936, -5.21722, -5.2037, -5.20652, -5.2117, -5.21887, -5.18932, -5.1993, -5.20746, -5.21575, -5.22075, -5.21085, -5.20339, -5.20263, -5.21117, -5.20718, -5.22051, -5.23345, -5.2061, -5.22806, -5.20509, -5.20953, -5.21074, -5.20269, -5.18922, -5.20023, -5.22038, -5.21138, -5.21471, -5.23003, -5.251, -5.26947, -5.25624, -5.25758, -5.24501, -5.26417, -5.27078, -5.26691, -5.26226, -5.24235, -5.22838, -5.24547, -5.24919, -5.23628, -5.24018, -5.23306, -5.20913, -5.20338, -5.22652, -5.21731, -5.22192, -5.24638, -5.23405, -5.24622, -5.24621, -5.2414, -5.23455, -5.25113, -5.28082, -5.29034, -5.28495, -5.29113, -5.30582, -5.28023, -5.28372, -5.29441, -5.28885, -5.28264, -5.30621, -5.29182, -5.29617, -5.27085, -5.27605, -5.26081, -5.26311, -5.26244, -5.26941, -5.26551, -5.29052, -5.29327, -5.2538, -5.24705, -5.25795, -5.25668, -5.2382, -5.24105, -5.22227, -5.21034, -5.21635, -5.22332, -5.21678, -5.21702, -5.21628, -5.23587, -5.22398, -5.21928, -5.21459, -5.19759, -5.19522, -5.17482, -5.19772, -5.20071, -5.19949, -5.20733, -5.21311, -5.23497, -5.24491, -5.2819, -5.26416, -5.26201, -5.24522, -5.24653, -5.24996, -5.23074, -5.23433, -5.25234, -5.28041, -5.26486, -5.26542, -5.2668, -5.26334, -5.24673, -5.22474, -5.2421, -5.20731, -5.22956, -5.22885, -5.23147, -5.24078, -5.25751, -5.26679, -5.27853, -5.25751, -5.26691, -5.27194, -5.27078, -5.26245, -5.23655, -5.25478, -5.25241, -5.26323, -5.27917
